,id,name,genres,followers,popularity
582,1bLZkv70ZO2KAgBffS6Ix7,Stephen Ulrich,[],239,10
583,3JmZUWic2Wul26ogx4n59A,Nick Apollo Forte,[],27,0
584,2a2ZAGbP1Jl3nv9KBF9LiQ,Reginald Powell,[],0,0
585,01xiB0IlXMXy3wrrotgDnU,Clint Mansell,"['british soundtrack', 'compositional ambient', 'soundtrack']",158821,48
586,1ljs1bTUyCjCIzgcqAtz20,Anders Eljas,[],156,13
587,2Jv5eshHtLycR6R8KQCdc4,Grizzly Bear,"['art pop', 'baroque pop', 'brooklyn indie', 'indie rock', 'neo-synthpop', 'new weird america']",850914,53
588,2cmxX7dd4i6kexfulvdpZg,William Ross,['soundtrack'],4727,50
589,635QWlHZJK2tyDEadZc6TF,Malcolm Young,[],1950,10
590,1MWgxzhSu9rm4Wivr8wz7f,Dharam Sandeep,[],3370,0
591,3qVEup2bkKFXqRyWOe6Jb5,Carlo Crivelli,['italian soundtrack'],149,0
592,0WmzT6tMLhdST5BfYagbha,Mort Garson,"['canadian psychedelic', 'moog', 'space age pop', 'synthesizer']",116712,43
593,4HRejMM7XP1KHouqaCrCd5,Jeff Peterson,['slack-key guitar'],4865,27
594,2j8rr5Hh5DtCF4uOjXlHDa,Johannes Schmoelling,['berlin school'],4381,12
595,56DDzGJXY0xndL9wu9aHUD,Yugo Kanno,"['anime score', 'japanese soundtrack']",161301,54
596,1HWIH3GxM13XPtzUceMEUS,Bill Marx,[],47,0
597,4HgbTMRFKqrHf3RCb3o7BN,Jorge Arriagada,"['deep soundtrack', 'latin soundtrack']",368,2
598,3BgyIfwJUZe8tE62jRURF3,Frank De Vol,[],417,3
599,0IW8U6iVFGdRUXxW4pD4RW,KIM BAEK CHAN,[],44,3
600,6Ls7jvEOGiaPP5smBdptcF,Patrick Williams Orchestra,[],209,47
601,6iibWwFW1ZA3BAytndFPGZ,Dan Baker,[],8,0
602,4mZVOEyscSE2MEbntY11c3,Indra,['rain'],438,52
603,5fYFaGbNGtEW9Ip1oCMHyH,Lee Holdridge,['classic soundtrack'],1780,33
604,6g4q7DPLaVqWGnfMpAb2Yd,Leo Abrahams,[],3297,39
605,57YJQe0ayvIaRZJ3PW5nFP,Jon Brion,['soundtrack'],54503,49
606,4FtSnMlCVxCswABUmdhwpm,Carly Simon,"['classic rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock']",1093681,60
607,22ayr50bQdbc22zdAQnzLp,Jon Thor Birgisson,[],794,41
608,3XLex1rPyc0qG3zDbYQD0v,Francisco Ruiz Musulen,[],4,0
609,2aYBtnbVgwLmbQbrIm4knc,Kurt Farquhar,[],466,15
610,0fTRFx9EuYi0sLg8x7ScFY,Alan Brewer,[],5,0
611,1uGR7dTZh7FsNwPwND3ANt,Francis Kuipers,[],88,0
612,0UHlX1Qwm4uEvVFjOfu1O4,David Bridie,[],1701,12
613,0a6IhwoUblA8AyUOeFtr03,Joel Goldsmith,[],3112,13
614,6x2LnllRG5uGarZMsD4iO8,Thomas Rhett,"['contemporary country', 'country', 'country road', 'modern country rock']",4676042,70
615,0ZylYjRTJOS3g8uBe8AMji,Tim McIntire,[],107,0
616,3oCIYpmkFw8KGWwMNPKgXh,Jennifer Lawrence,[],25208,52
617,0QjhkD6aeU0fRi8X4XX01h,Lakshman Joseph De Saram,['deep soundtrack'],106,2
618,4y799dqXuznTaUJ7tKhS4X,Christopher Bowes,[],1927,25
619,3df9hKnEeU6fawqMebdPAe,Roddy Bottum,[],183,0
620,1r4zOYNVTIj9iW7Cp0qzSr,Michael Wandmacher,['soundtrack'],792,18
621,1RDk564j2jyoWtAS16RMJq,Barrington Pheloung,[],5212,30
622,17ieCUSa2lAxgg7A9of95I,Kristian Eidnes Andersen,['nordic soundtrack'],1171,19
623,5vdUledm5TDb053x4InCZm,Billy Goldenberg,[],181,4
624,7M6Meoc3uCzIyRP7V8HQQY,Pasquale Grasso,[],10523,39
625,1JWZctA1KwrR7gKO8byzbV,Kristin Wilkinson,[],36,3
626,4tma2wxDchrifG8Pflic4Q,Aadesh Shrivastava,"['classic bollywood', 'filmi', 'modern bollywood']",253696,40
627,7da523apYjG6oJePP5MZwG,Rebecca Pidgeon,['audiophile vocal'],10016,21
628,5q0RqKmJ3epPD6k1emzC5F,Werner R. Heymann,[],95,7
629,2OqTX6uyzll0y3ydeccZGR,Claude-Michel Schönberg,['broadway'],6870,34
630,0uwhOwHnsG4lB1bFK8ILwC,John Morris,[],960,10
631,3llWEEOW2xNfiKsXXWjrwl,Max Steiner,['classic soundtrack'],12273,28
632,43wqnAZ5wue40BHfHLqlgt,Mark Geary,"['irish rock', 'irish singer-songwriter']",4256,17
633,5aeoG3xBrai5JsTqVmmgj0,Freedy Johnston,"['jangle pop', 'power pop']",8673,25
634,7IXenvqTZYrkzkXZ5RPPY5,Herman Stein,[],199,1
635,3uCDicSmenMBtsKb5A51dd,Jeon Sang Keun,"['k-pop ballad', 'korean ost', 'korean pop']",38756,34
636,7npYxeGYDN9qZmbxYuzunM,Akihiko Matsumoto,"['anime score', 'japanese classical']",11605,28
637,2T1umP9UrmujttnGbNbDKX,Billy Scream,[],5,0
638,2W98kajUtTWh6oFZn4z85Q,Roland Romanelli,[],281,18
639,1M5wLoT4Yub4wWOZAcj7z0,Pino Donaggio,"['classic soundtrack', 'italian soundtrack']",9408,34
640,2WJgQFuPa6W725Lg6F9C9X,Massimo Morante,['vintage italian soundtrack'],335,19
641,5aLZjAYSY6UKDQCr68mKUE,Claudia Sarne,[],494,17
642,0WiZi3Q419nMpAQEqfBCbk,Mickey J. Meyer,['tollywood'],962358,58
643,3VVBwq4JHjrp2JwgDm3rGn,José Nieto,['latin soundtrack'],441,4
644,4R0NTnRWAPRQdRckGegpxP,眞鍋 理一郎,[],658,12
645,2RH4zVV2q0H5iVnfSl7XFz,Andrea Guerra,['italian soundtrack'],9850,47
646,6UUrUCIZtQeOf8tC0WuzRy,Sigur Rós,"['chamber pop', 'compositional ambient', 'dream pop', 'ethereal wave', 'icelandic rock', 'indie rock', 'melancholia', 'nordic post-rock', 'post-rock']",1291301,54
647,5sSzCxHtgL82pYDvx2QyEU,Devi Sri Prasad,['tollywood'],8106718,66
648,06LiIUiAEMBc6yLMXn2aEV,Richard Addinsell,"['british modern classical', 'classic turkish pop', 'light music']",1001,19
649,5WWp4g4TgYMfz8XcO3RTHO,Chris Bacon,['soundtrack'],19453,30
650,5LwKO8miPaSz4jW0jcuNFX,Chino XL,['hardcore hip hop'],36694,32
651,2RhQ3qsKW7Qrffe8xH34Ef,Luis Elices,[],2,0
652,4vbuPSOAuSE3Cv1I04u6kK,Yūji Koseki,[],52,2
653,5ImfBcqqRclq3e5GFecEQt,Robin Vining,[],104,20
654,2Tt1g22btY3VVo59ADxnKK,Jimmy Van Heusen,[],708,19
655,4Bjfwb6PiXwqru4DHOMwIq,Federico Jusid,['latin soundtrack'],3351,27
656,6qY8yDMPCH0yf1p8dNqEZI,Hualampong Riddim,[],147,7
657,0KISzkqAdd3g5822DKToT0,Koji Endo,[],8,1
658,5IZvXM7XkysHxK1PAlsa8Y,John Dankworth,[],1183,7
659,33x1lhHZvtpjJi8Q3OTCTh,Elik Álvarez,[],39,0
660,1EvGQrV8jKntlYXuPOBKvy,Douglas Gamley,[],275,12
661,2XN3SSX9v91urthjPs3Vh2,Maderas De Mi Pueblo,[],640,19
662,1ibVSKkKjRcDYXTJrUprGa,Joseph O'Brien,['ccm'],41605,48
663,7MOUyX1yT017l1Zt0mExIA,Harold Arlen,['tin pan alley'],2763,30
664,5sWREqx2peUaDWfkwZRllh,Elizabeth Swados,[],90,3
665,6WF6a68XMx2uPs1ChTqzes,Howard Drossin,[],653,12
666,0hItVPjwJLVZrFqOyIsxPf,Judy Garland,"['adult standards', 'torch song', 'vocal jazz']",243570,62
667,5fHFkjKfYRCErfRi2T3Nzf,V. Selvaganesh,"['carnatic instrumental', 'indian classical']",28718,31
668,3sddhwNhGabYSvzYKhB7qj,Shikao Suga,"['j-acoustic', 'japanese singer-songwriter']",86828,39
669,6V3F8MZrOKdT9fU686ybE9,Mark Morrison,['british soul'],92178,60
670,1Jqk46QvzUn7SnwmTGX6Cw,Jo Stafford,['torch song'],84158,51
671,1sY3IcrX0cYOZyt60BJ6FV,Rowan Oliver,[],11,0
672,3UqWSSICas1DNCsS5IJbTs,David Lawrence,[],37840,20
673,0SPl1471EOdKn6IrGP3Jwx,Gavin Friday,[],7164,26
674,6Hyx8wavOlTs3FRHa7H4uV,Michael Jayston,['reading'],103,0
675,7GTdDYxmQpf3ofwXdDacrf,Anja Garbarek,['etherpop'],10133,17
676,3m49WVMU4zCkaVEKb8kFW7,Ilaiyaraaja,"['classic kollywood', 'filmi']",9780579,66
677,5ryDZHZ89GjYZdz7kK5wGv,Gottfried Huppertz,"['classic soundtrack', 'german soundtrack']",536,28
678,09SSG86EIoZFgN9aV3lWjW,Didier Rachou,[],68,2
679,3RSJkcN194rmJeXCedQzSh,Bruce Haymes,[],9,1
680,2kicMJbNX0SmSc4Qmlg19A,Ernest Troost,[],161,4
681,5VeBbPzElOgdgevTlSgdf9,Adrian Johnston,['british soundtrack'],1712,33
682,2YVF0Ou5zIc4mpgtLIlGN0,Robert Miles,"['dream trance', 'eurodance', 'trance']",197524,62
683,6Mkj2rRtZxVyK0F95Ntnrq,Alex Cortes,[],347,8
684,1uDS1XPnVCu2XEy2S6wAqR,Frederic Bernard,[],1835,44
685,69CvT8y8zQ5mngmmBSuxhr,Andres Levin,[],187,12
686,7E8P9rxicDcBT3dKg0sjYS,Phil Marshall,['guitar case'],113,1
687,2NRCaiHX81Qls16UhOp5C5,Kantee Anantagant,[],15,0
688,3dxrYg5kXIGgs3jHVFPneg,Joshua Abrams,[],2269,2
689,6KPZdIKkPRdMB7MZIjgLn5,Nadeem Akhtar,[],55,9
690,4IbGfrLZCLDXTCSRxjPdtF,Roger Mason,[],90,2
691,5Skvzq5E5ogr9j5vA4v1PD,Glen Kelly,[],0,0
692,7JIvYIoSFTMVO2q7FoWO1e,Tamar-Kali,['brooklyn indie'],5285,18
693,5MrVqhgBL9YjLnvFgYNVge,Hwang Sang Jun,['korean soundtrack'],8282,38
694,1J4ACYB6yMqd79q3rjskqs,Thurston Moore,"['alternative rock', 'lo-fi']",88229,28
695,2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']",2415520,69
696,6MbdnYlaRAlKxVJMzFcm69,Dimitri Tiomkin,['classic soundtrack'],8208,29
697,6t6zRn7Wo4ctJPVLNJlhOs,Buddy Bregman,[],324,19
698,35eFG2HfFuoxcJYZwt80ZA,Alex Heffes,"['british soundtrack', 'soundtrack']",5051,43
699,1ZgAaa9V4Uy5IqW95mIBGm,Barry Goldberg,[],897,4
700,7au4TWMDhdEcd9vZEOAbFJ,Leighton Lucas,[],58,2
701,6HUIhfB9MzEcims0vLcGmV,David C. Wheatley,[],0,0
702,6prBfbtbeg5w7oAH6jffjM,Daniel Tarrab,[],98,2
703,2bCEUm0uiaVzQpx0Ox6kVc,Andrew Powell,[],485,17
704,6tMpMPtrimgQsbchahB2et,Graham Reynolds,[],1937,20
705,3y8q2OQS3dCtTWE010ksg5,Chip Davis,[],2110,10
706,3vEXvAvLQvZL1XoyIexpeJ,Ira Kaplan,[],397,3
707,1eAjGgbcXvcfhHDU1grykY,Arthur Kempel,[],74,3
708,1jesNA0xWqXtanMVTB1EMp,Leo Birenberg & Zach Robinson,[],5797,36
709,0OjiDp8m5Allriy9nCM23o,David Williams' Trickster Carousel,[],26,0
710,6bPG3V3nO3MMzXrfEVxhW7,Paul-Étienne Côté,[],1,0
711,4OgNARLQSC4yy7Dsa5cqxx,Yuri,"['latin pop', 'mexican pop']",2378046,65
712,7ob2I3J7fVp1YC8xqamZ13,Stefan Hansen,[],219,16
713,7B9L4JpLt7dSvu07KfPFYF,Keefus Ciancia,[],731,8
714,4ANigmoglCpG6sHgfT1hkB,Omar Rodríguez-López,['el paso indie'],104028,33
715,7mRVAzlt1fAAR9Cut6Rq8c,Dave Grohl,"['alternative rock', 'rock drums']",222983,44
716,5d9PdhcsOsXj0GIM857nvE,Paul Haslinger,"['epicore', 'soundtrack']",13144,39
717,3rMsjBq9MBs28Iggy9sWqB,Herschel Burke Gilbert,[],63,3
718,0z7Yuv7DuDQ5SaVn4VSlLt,Lisa Hannigan,"['irish rock', 'irish singer-songwriter']",182113,49
719,5TB837uKG65w8Jnz5D0bS5,Vidyasagar,"['filmi', 'kollywood']",2803031,61
720,77QDZpZRVMGSNfS7p7uhWT,Pascal Le Pennec,[],606,4
721,3WbzTd7VEuV962sPmoyVHW,Frederic Talgorn,"['deep soundtrack', 'french soundtrack']",426,7
722,6FsSPZYTLz8mO2So2dmFr6,Dennis Lambert,['psychedelic folk rock'],360,21
723,45sabpJ1FEvHNFq1MGi4bx,Shoji Yoshioka,[],4,0
724,3IjVHk8Mo8GBMKyHnwmth8,Neal Hefti,['space age pop'],2491,26
725,1g4dA7YfmuIe4K0xVQM2Xb,Al Dubin,['tin pan alley'],105,17
726,6S9bLkEZSVIcY18RNcNG50,Nicholas Hooper,"['british soundtrack', 'soundtrack']",44888,55
727,0tBYMeHDDJCzRuREuCTWi7,PARK JI HOON,['k-pop'],336895,37
728,4SuycP9Co9aixP3b5f1lwZ,Ben Toth,[],62,5
729,5XPAFHDc0gWRa71tQBvsrT,Peter Scholes,['new zealand classical'],452,23
730,02qXVbvAMyWhdHb2GfUcXM,Marc Streitenfeld,"['german soundtrack', 'orchestral soundtrack', 'soundtrack']",23371,55
731,4s59qVGtHnriH2APKSliX5,Snuffleupagus,['cartoon'],1196,44
732,3pAf5z8D1nb5Jz297lyY1o,Lesley Barber,"['canadian soundtrack', 'soundtrack']",1918,20
733,3TBJ2CQumYLSjZdgx369Yg,Transcenders,[],189,18
734,0JxWz42OKiQ0V3KzA4mDF1,Alessi Brothers,['yacht rock'],26209,47
735,33MqkNoziqq49iXwazk71o,Jamshied Sharifi,['afro psych'],1245,13
736,4zFTjvYJAzQ7Y8gOdFoDyn,Climax Golden Twins,"['experimental psych', 'free folk']",403,0
737,0UR6Stq73cQyqWRWc7AIZG,John Rubinstein,[],900,21
738,6soPpJHlCtN6SY8pWlfbC6,-M-,"['chanson', 'french pop', 'french rock', 'nouvelle chanson francaise']",467858,56
739,59TbUt9noABcf9B5ypgH5B,Michael Simpson,[],70,0
740,5PC9PQu8Lbu3Ynr5Kyutw1,Ronen Landa,[],131,5
741,4dv7Vcz8DINl6TC179Y7s6,Conrad Pope,['deep soundtrack'],1775,21
742,2p6a7KwjiFgaXcG3u8Vfvb,Ben Vaughn,[],2480,22
743,2TQwXfupr6fAEV5AgNqIO5,Christopher Lennertz,"['soundtrack', 'video game music']",13978,44
744,2XP4UvuJoUxBIjO95l8Mlr,Edgar Froese,"['berlin school', 'krautrock']",24889,22
745,1HmcCckVaFw44DHhZKuKgN,Irwin Kostal,[],1992,38
746,28c3Va3dnSLY1av3ym8XT2,Mario Castelnuovo-Tedesco,"['classical guitar', 'early modern classical', 'impressionism']",3696,26
747,1NFp8ZC8xAgoLnvLBxhrS5,David Mansfield,[],412,18
748,763opp15PhfHpEaiVjM6m7,Jerry Jeff Walker,"['classic texas country', 'country rock', 'outlaw country']",129716,40
749,1Kexied1xv7xkAkgInDjlV,Shunsuke Kikuchi,['anime'],2161,13
750,0Z3uf0Wt8R55wSiAGY2lgA,Guy Moon,[],77,0
751,4b5OxMgKVvh5FtlfZpb3a2,SHIM HYUN JUNG,[],7,0
752,1EvTAKGpcJx8wtvppR7p45,Suresh Peters,"['classic kollywood', 'kollywood']",31121,46
753,0pWDwAU3grBQc9GAIQOP2N,Satoshi Takebe,['anime score'],12569,48
754,6pItJ6ijL7bMCneuwqRreN,Louise Bush,['movie tunes'],649,55
755,1d3lcOIac1SGpfwl9ITtV2,Patrick Warren,[],80,23
756,7ctAOUlIAs7yuMODWE2Fyz,John Barry,"['british soundtrack', 'classic soundtrack', 'orchestral soundtrack']",98763,53
757,2mLKLPggEkb0DWoFQyKrzb,Steele Daniels Louis & Hall,[],8,0
758,7fQE2pNpv3iu4h7vBE2Ujy,Francois Tetaz,[],270,8
759,6jf2eKjiPT6P18RbOSLzf0,Arko,"['desi pop', 'filmi', 'modern bollywood']",784557,57
760,2r3BLD5q04UjTZxQ5ZDM5w,David Benjamin Steinberg,[],17,0
761,0rop4HdWcr0L5ar5akSjNw,Shuki Levy,[],308,9
762,3YRr82BNiN43DKpCRlQ8Og,Seung Hui Lee,[],0,0
763,70gvc4NvTwgBpEB1goYy8z,Stuart A. Staples,"['chamber pop', 'solo wave']",14560,25
764,5kjb55jtwPnbYXXDvP4x7R,Bruno Coulais,"['bajki', 'french soundtrack']",48326,54
765,4aP1lp10BRYZO658B2NwkG,Andrew Lloyd Webber,"['broadway', 'west end']",293531,61
766,3IKV7o6WPphDB7cCWXaG3E,Isaac Hayes,"['classic soul', 'disco', 'funk', 'memphis soul', 'p funk', 'quiet storm', 'soul', 'southern soul']",673735,48
767,30CTjVKYHkndVX7S7ItTOm,Tim Simonec,[],2775,34
768,2HcwFjNelS49kFbfvMxQYw,Robbie Williams,"['dance rock', 'europop']",2816203,72
769,5xNnoFnVK1iSZnPTvwwjeY,Marc Leigh,[],225,37
770,36Lu9xwfrDMr7g1KNrwp0a,Cong Su,"['chinese classical', 'chinese soundtrack']",67,2
771,0sfiP0IecPRBklp9btiqku,Nobuhiko Morino,['japanese soundtrack'],66,0
772,7JvctwPdQziY0UlEy32OnS,Kevin Peek,[],264,3
773,4LBdlNpHBD8dHPcVCrjSB6,Eric D. Johnson,[],2119,42
774,4J71DltC2dxSTBO9kq14zS,Jeff Beal,['soundtrack'],14159,39
775,2jn6kBq9xgihWCQLgFMu52,Damon Intrabartolo,[],21,0
776,7yNXDeNn1rHZaEk941GcWZ,George S. Clinton,[],1559,26
777,7hX8maNsEPWXxcAbLZIqHC,Pierre Allier,[],6,0
778,6dBMVmqMt69HRzyAWP0F0J,Van Cleave,[],0,0
779,1Ma3pJzPIrAyYPNRkp3SUF,Ross from Friends,"['electronica', 'future garage', 'lo-fi house']",169240,45
780,3yBwwkyh25KLr8mR6YNyyA,Kim Hong Jip,[],41,0
781,1l7aiSjBGkQiyTuQYTigAP,Nellee Hooper,[],1433,34
782,5dWAsW7cMbMCswqTwN2jQm,Seamus Egan,"['celtic', 'irish banjo', 'irish folk', 'uilleann pipes']",4381,23
783,1FfiBHnnVZ6WWtUNF5KCWk,Thomas Wander,['soundtrack'],1583,43
784,3dRfiJ2650SZu6GbydcHNb,John Williams,"['orchestral soundtrack', 'soundtrack']",1319316,77
785,1zlxgbK44voNHILFuCsrhZ,Alex Jaffray,[],156,0
786,6CmVEAwfs5FzwnQ9bIotP8,Sam Cardon,['video game music'],1298,33
787,3hZ5sdhYTvgrmXIwtVwqmS,J.J. Johnson,"['bebop', 'jazz brass', 'jazz trombone']",34142,30
788,6uJ8A4c1Z4FbHUTdhHm5dn,Steve Porcaro,['deep soft rock'],2680,24
789,0Lf3tvw0Rzwr38KDrShstn,Francis Lai,"['classic soundtrack', 'french soundtrack', 'vintage french electronic']",56638,56
790,79b1rPpbqXym9Q3qjZqIXS,Eugenio Mira,[],11,0
791,2gBJKvpupjN8DejuJRH42v,Carmelo Bernaola,['spanish contemporary classical'],124,0
792,6YvEChFKVN9seLW5neTI9R,Heinz Roemheld,['classic soundtrack'],90,2
793,5LZ894xYE9MG1sal0gjt5L,Anupam Roy,"['filmi', 'hindi indie', 'indian singer-songwriter', 'kolkata indie', 'west bengali pop']",1499910,53
794,1kyGiBwd8U55fAakEoMLS0,Paul Cantelon,['soundtrack'],2356,19
795,5X5cGjYEmKnuihYXEePQcs,Pascal Rogé,"['classical piano', 'french classical piano']",14417,47
796,2o1li2xIRtpotK7lfqCCou,Terry Dame & Electric Junkyard Gamelan,[],17,0
797,5IFEQ5er24yi4YxesiHcBS,D.A. Young Black,[],2,0
798,3zUCHzvbTmCOZoY750yHPB,Robert Lopez,['show tunes'],2777,45
799,0A8tch4LePxVn1Cn60wGXu,Warren Ellis,['oceania soundtrack'],36620,41
800,1xRY0qdRlt74iYxtCXBO4c,Jeong Jin Ho,[],0,0
801,3C1SUHXW7THF8hkOP7Rekm,Alan Dazmel,[],3525,64
802,0AD4odMWVQ2wUSlgxOB5Rl,Jeff Beck,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'hard rock', 'instrumental rock', 'jazz fusion', 'progressive rock']",726069,53
803,4ihg7n39kgfoEuK5avJYhP,Graham Preskett,[],388,16
804,3aed3mg6ZZzlyq26eq0VbW,Brian Banks,[],89,11
805,4OuvAbDMwrP6XdKGiwLqwT,Sanjay Wandrekar,[],2472,19
806,4wp8iKnf9UFhuaPVy4SXsO,Joe Raposo,[],469,5
807,71VUVLmoTKKYfIugkavMeS,Adolphe Adam,"['early romantic era', 'french opera', 'french romanticism']",6371,54
808,0AS0FjTSun5WIUhR9YxeCk,Michael Bearden,[],36,1
809,0jPQeAGUSTql3lVywdnget,Murali,['tollywood'],7562,39
810,5EOPLr73C9nIPYwVEAsiOY,Ed Harcourt,['melancholia'],32121,29
811,0Xx5c1qUSqajCgoUqS2dMa,Joseph Gonzalez,[],6179,32
812,7bdwlNOPsycFColkPRlNxY,Rudolf Buchbinder,"['austrian classical piano', 'classical piano']",5793,39
813,0zwktRkdtjFn2F8v9kUdlF,Michael Galasso,['minimalism'],3102,16
814,1aTDTChWWyiJH3SEnYrdVp,Taj Mahal,"['acoustic blues', 'blues', 'country blues', 'folk', 'harmonica blues', 'jazz blues', 'modern blues', 'traditional blues']",207311,49
815,1yiz1cHWrjaZiEsvU4p4Lg,Mary Donahue,['instrumental lullaby'],122,37
816,6kUZnkyuIOARpNvd39n3gN,Ken Thorne,['classic soundtrack'],333,7
817,4ue5OpnIs4T8YQQpxAJT0w,Stephen Cullo,[],17,0
818,3CMeh9Nh0Xu4NQTvIvXkCP,Mark Kilian,[],1153,20
819,7c6yuKY8vqIMiNySXlbNxN,Detlef Petersen,[],31,0
820,2fLoyoXQGtAWwORJk23wLS,Hong Yu Jin,[],1,0
821,3HJ3b7itrWRQypXMwJA0gc,Angelo Francesco Lavagnino,['vintage italian soundtrack'],861,8
822,554yyXUEFseU1dwvisHTik,Monty Sharma,"['filmi', 'modern bollywood']",1125683,52
823,7CS3GfhcmOue0mrEkp8hFx,Donald Rubinstein,[],262,4
824,5ppJZFMF0gAfrHfZTGuHe4,Dan Romer,['soundtrack'],25152,46
825,4rzUPpWPLaathWNCTjKHux,Lex de Azevedo,['lds'],912,13
826,1KCfRDCx4kXz8HgYHH1iT3,Gail Kubik,['american modern classical'],35,6
827,0uWUixhxX2eRfLGsQSaST7,Dhruv Dhalla,[],44,0
828,7ittdWgtdEtAkxc6V8Mbq6,Mandy Hoffman,[],114,0
829,1t9m1YUfnEk7fV6haZkaPJ,Jeff Grace,['soundtrack'],1634,17
830,2vuXYcTqreOLLnlKtMV5UG,Rupert Gregson-Williams,"['british soundtrack', 'orchestral soundtrack', 'soundtrack']",36079,52
831,0HdMYidcfZY3XvpxHpTz9F,Mike Figgis,[],696,7
832,3yvT5hr4CIOUjnFKcFibIT,Tony Burt,[],7,1
833,55og2spDhHUjCstpxGk9v0,Henry Vars,[],19,0
834,3shMd6Vll0mOcviQ3hrk8m,Randy Edelman,"['orchestral soundtrack', 'soundtrack']",29808,45
835,7mEIug7XUlQHikrFxjTWes,Neil Diamond,"['adult standards', 'brill building pop', 'folk rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",2608163,65
836,5fDgC5b1PXNGEJnsMqNLqN,Joel Derouin,[],0,0
837,0kF5IMEwzamtTEwGso7zNT,Lee Jae Jin,[],226,13
838,2FdBheCRIgBMhygsbki1mO,Takatsugu Muramatsu,"['anime score', 'japanese soundtrack']",11367,46
839,6sveRRN3txi4tuhQ6HQI2A,Glen Ballard,[],513,26
840,3LHQ8CRkun3tW5VL5vkisf,Elsie Morison/Monica Sinclair/Richard Lewis/Harold Blackburn/Glyndebourne Chorus/Pro Arte Orchestra/Sir Malcolm Sargent,[],1,0
841,0vIAfhR60afwwyk6BQhknv,David Bergeaud,['french soundtrack'],581,5
842,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,"['classic oklahoma country', 'modern country pop']",2798716,86
843,2CYwFGl7wPqFaMtv5K3Vxq,Marlin Skiles,[],36,1
844,4QpBX9pnwlai2wAXI8m3pF,FRANCOIS ROY,[],1,2
845,7vxbPxmsZzgYmEgA0wVXzy,Jed Leiber,[],15,1
846,3G40HSgDqCQowGDCpEzlYe,Dominic Frontiere,['exotica'],1152,18
847,0XoDro3xyUJ9BEf5FlSECi,Matthew Margeson,['soundtrack'],3086,37
848,1CrSNBDckO546hf8QKPd1g,Erran Baron Cohen,[],1704,32
849,7CrDa4z7UgtWJSGLlzyYV8,Harald Kloser,['soundtrack'],13984,47
850,0dYkMe3wK29DulSa0uR8Rq,Rickie Lee Jones,"['folk', 'singer-songwriter']",192293,43
851,3jHg6aSmg2nTtNaagQHnMv,Kow Otani,['japanese vgm'],2615,24
852,3lS2kxOGF484JVL8mTx6A7,Larry Paxton,[],61,18
853,5PHOUKyz1tjA3vaDPIIVE0,Armando Trovajoli,['vintage italian soundtrack'],23872,46
854,2Uz58cSxlJgefDaSikxYQ7,Thomas Dolby,"['new romantic', 'new wave', 'new wave pop', 'steampunk', 'synthpop', 'zolo']",163195,40
855,2YF8oM4cDvaP7tCpe4KQvi,Shigeru Umebayashi,['japanese soundtrack'],47200,44
856,6MYiQGy8MIcBps6Ez0IQA8,Evelyn Glennie,"['classical percussion', 'mallet']",9730,29
857,2ls8W3982sP36oyfSRQ6DR,Sam Kubrick,[],95,29
858,5FwpAKW6AjVZgAU91CR6rh,James Wong,[],35727,30
859,6odu6nlcu3TxAup878lC0D,Fumio Hayasaka,['japanese classical'],2469,15
860,1DsdDxHs1zAwOgWDPgNS7l,Dredg,['progressive alternative'],83311,33
861,0z9s3P5vCzKcUBSxgBDyLU,Jonny Greenwood,"['british contemporary classical', 'british soundtrack', 'compositional ambient']",162163,43
862,5j98ftjeUMr5AGNzJxA8hB,John Daydream,[],5,5
863,7yI4Dh9TxxR6HgqzsjWCl3,Renaud Gabriel Pion,[],142,3
864,5ZRfxk8nZgzTcNLMXJ6ovn,Stephan Zacharias,['german soundtrack'],578,14
865,6rlVhQqS15yJMO4DZqrq6I,Mischa Maisky,"['classical cello', 'classical performance']",50398,47
866,05BkDv6lrBLduTzqJABTqB,Jeff Eden Fair,[],26,15
867,0qDZ7wym9Vg843lDKkzmoR,Marcelo Zarvos,"['latin soundtrack', 'soundtrack']",6712,34
868,3DpIeSvjWPiwFxLKjyJH88,Edmund Meisel,[],137,0
869,4TbtUt49IMXEIMmNdifHb1,Stephen Sondheim,['broadway'],78556,50
870,2ovwxDane6t3NPywEM08SJ,PARK MIN JU,[],30,2
871,6iyQYs37mRXLW04Z9NOnNT,Maurice Jarre,"['classic soundtrack', 'french soundtrack']",26183,38
872,22kHdQuxGMey421M69muTd,Pasquale Catalano,['italian soundtrack'],2432,15
873,7aXWrnm0b8kKzTTgzublaZ,Leigh Harline,['movie tunes'],3365,33
874,0qfuxQiPQ79eohvARHBLFs,Peter Kater,"['native american traditional', 'new age']",22591,40
875,53WhdCeDLdts3GL885jALG,Jayesh Gandhi,[],10019,40
876,0N4ymm3blDmWXVxhzJz91N,Ray Shanklin,[],30,3
877,0OzIFEYUICLYRp7oyjYlWi,Steven Hufsteter,[],179,3
